Date,OAT,kW
1/7/2016 17:45,48.29999924,397.5
1/7/2016 18:00,48.10000229,396.6
1/7/2016 18:15,46.60000229,386.4
1/7/2016 18:30,46.05000114,369.9
1/7/2016 18:45,46.79999924,367.5
1/7/2016 19:00,46.60000229,369.9
1/7/2016 19:15,45.90000153,381.3
1/7/2016 19:30,44.90000153,385.2
1/7/2016 19:45,44.40000153,380.4
1/7/2016 20:00,43.80000114,371.7
1/7/2016 20:15,44,294.3
1/7/2016 20:30,43,287.7
1/7/2016 20:45,42.70000076,293.4
1/7/2016 21:00,42.15000153,297.3
1/7/2016 21:15,41.79999924,291.3
1/7/2016 21:30,41.75,286.8
1/7/2016 21:45,41.5,270
1/7/2016 22:00,41.25000191,267.6
1/7/2016 22:15,41.29999924,274.2
1/7/2016 22:30,40.65000153,265.8
1/7/2016 22:45,40.70000076,269.4
1/7/2016 23:00,41.14999962,271.8
1/7/2016 23:15,41.90000153,276
1/7/2016 23:30,40.65000153,273
1/7/2016 23:45,39.60000229,264.9
1/8/2016 0:00,39.25000191,278.7
1/8/2016 0:15,39.60000229,273.9
1/8/2016 0:30,39.5,273.6
1/8/2016 0:45,38.70000076,276.9
1/8/2016 1:00,39.50000191,279
1/8/2016 1:15,39.10000229,277.5
1/8/2016 1:30,38.40000153,279
1/8/2016 1:45,38.79999924,273.6
1/8/2016 2:00,38.70000076,274.2
1/8/2016 2:15,39,271.5
1/8/2016 2:30,38.45000076,270.9
1/8/2016 2:45,38.70000076,273
1/8/2016 3:00,38,274.8
1/8/2016 3:15,37.29999924,279.3
1/8/2016 3:30,37.75,275.1
1/8/2016 3:45,37.79999924,271.5
1/8/2016 4:00,37.15000153,276.6
1/8/2016 4:15,38,295.8
1/8/2016 4:30,37.95000076,294.9
1/8/2016 4:45,38.40000153,293.7
1/8/2016 5:00,38.75,301.5
1/8/2016 5:15,39.40000153,354.6
1/8/2016 5:30,39.70000076,355.5
1/8/2016 5:45,39.40000153,350.7
1/8/2016 6:00,40.15000153,362.7
1/8/2016 6:15,40.5,377.7
1/8/2016 6:30,41.15000153,375.6
1/8/2016 6:45,41.90000153,397.2
1/8/2016 7:00,41.95000076,398.4
1/8/2016 7:15,41.79999924,414.6
1/8/2016 7:30,42.50000191,419.1
1/8/2016 7:45,42.60000229,426
1/8/2016 8:00,42.89999962,415.5
1/8/2016 8:15,42.70000076,422.4
1/8/2016 8:30,43.70000076,420.3
1/8/2016 8:45,44.5,410.7
1/8/2016 9:00,45.10000038,405.9
1/8/2016 9:15,46.40000153,409.2
1/8/2016 9:30,47.85000038,411.3
1/8/2016 9:45,49.20000076,408
1/8/2016 10:00,49.80000114,411.9
1/8/2016 10:15,50,405.6
1/8/2016 10:30,50.10000038,419.1
1/8/2016 10:45,51.90000153,414.3
1/8/2016 11:00,52.39999962,422.1
1/8/2016 11:15,51.90000153,415.2
1/8/2016 11:30,53.05000114,405.6
1/8/2016 11:45,53.60000229,408
1/8/2016 12:00,54.20000076,408
1/8/2016 12:15,54.10000229,408.9
1/8/2016 12:30,56.65000153,409.2
1/8/2016 12:45,57.90000153,407.1
1/8/2016 13:00,58.95000076,410.1
1/8/2016 13:15,59.10000229,411
1/8/2016 13:30,60.95000076,410.1
1/8/2016 13:45,57.70000076,407.1
1/8/2016 14:00,55.20000076,405.9
1/8/2016 14:15,55.79999924,411.9
1/8/2016 14:30,54.55000114,412.2
1/8/2016 14:45,54,421.8
1/8/2016 15:00,53.75000191,417
1/8/2016 15:15,53.5,405.9
1/8/2016 15:30,53.30000114,405.6
1/8/2016 15:45,53.5,402.3
1/8/2016 16:00,53.30000114,403.8
1/8/2016 16:15,52.90000153,385.5
1/8/2016 16:30,53,379.5
1/8/2016 16:45,52.5,373.2
1/8/2016 17:00,52.10000038,387.9
1/8/2016 17:15,51.79999924,378.9
1/8/2016 17:30,51.75,378.9
1/8/2016 17:45,51.20000076,379.2
1/8/2016 18:00,51,379.5
1/8/2016 18:15,50.79999924,374.1
1/8/2016 18:30,51.20000076,374.7
1/8/2016 18:45,50.79999924,377.4
1/8/2016 19:00,50.79999924,373.2
1/8/2016 19:15,50.70000076,364.8
1/8/2016 19:30,50.45000076,373.8
1/8/2016 19:45,50.10000229,372.3
1/8/2016 20:00,49.5,372.3
1/8/2016 20:15,49.10000229,309.3
1/8/2016 20:30,49.00000191,312
1/8/2016 20:45,48.60000229,299.7
1/8/2016 21:00,49,294.3
1/8/2016 21:15,48.5,289.8
1/8/2016 21:30,48.79999924,296.7
1/8/2016 21:45,48.90000153,285.6
1/8/2016 22:00,48.70000076,279
1/8/2016 22:15,48.29999924,281.1
1/8/2016 22:30,48.75000191,275.1
1/8/2016 22:45,49.10000229,275.1
1/8/2016 23:00,48.35000038,268.5
1/8/2016 23:15,48.29999924,268.5
1/8/2016 23:30,48.20000076,267.9
1/8/2016 23:45,48.70000076,273.9
1/9/2016 0:00,48.70000076,268.2
1/9/2016 0:15,48,282.6
1/9/2016 0:30,48.05000114,283.5
1/9/2016 0:45,48.40000153,280.8
1/9/2016 1:00,48.85000038,270.3
1/9/2016 1:15,48.79999924,271.8
1/9/2016 1:30,49.40000153,263.4
1/9/2016 1:45,50.10000229,260.7
1/9/2016 2:00,50.20000076,261.6
1/9/2016 2:15,50.10000229,268.2
1/9/2016 2:30,50.35000038,267.3
1/9/2016 2:45,50.5,258.9
1/9/2016 3:00,50.5,253.5
1/9/2016 3:15,50.60000229,257.1
1/9/2016 3:30,50.40000153,259.2
1/9/2016 3:45,50.29999924,265.8
1/9/2016 4:00,50.29999924,261.6
1/9/2016 4:15,50.10000229,263.7
1/9/2016 4:30,49.80000114,257.7
1/9/2016 4:45,49.70000076,254.7
1/9/2016 5:00,49.75,258.9
1/9/2016 5:15,50,258.9
1/9/2016 5:30,50.00000191,264
1/9/2016 5:45,49.90000153,259.2
1/9/2016 6:00,49.90000153,258
1/9/2016 6:15,50,265.5
1/9/2016 6:30,49.85000038,268.8
1/9/2016 6:45,49.90000153,279.6
1/9/2016 7:00,49.85000038,273.3
1/9/2016 7:15,50,272.4
1/9/2016 7:30,50.25,280.5
1/9/2016 7:45,50.5,288
1/9/2016 8:00,50.80000114,281.1
1/9/2016 8:15,51.20000076,276
1/9/2016 8:30,51.55000114,271.5
1/9/2016 8:45,52.10000229,273.3
1/9/2016 9:00,52.05000114,281.4
1/9/2016 9:15,52.29999924,276.6
1/9/2016 9:30,53.00000191,273.9
1/9/2016 9:45,54.10000229,274.2
1/9/2016 10:00,54.55000114,277.2
1/9/2016 10:15,55.40000153,270
1/9/2016 10:30,55.95000076,270.3
1/9/2016 10:45,56.5,266.4
1/9/2016 11:00,57.30000114,264
1/9/2016 11:15,56,278.1
1/9/2016 11:30,57.15000153,275.7
1/9/2016 11:45,56.79999924,274.8
1/9/2016 12:00,56.35000038,278.4
1/9/2016 12:15,57.10000229,279.9
1/9/2016 12:30,58.10000038,276.9
1/9/2016 12:45,58.20000076,272.4
1/9/2016 13:00,59.70000076,270
1/9/2016 13:15,59,261
1/9/2016 13:30,58.90000153,260.7
1/9/2016 13:45,58.20000076,263.1
1/9/2016 14:00,57.85000038,271.5
1/9/2016 14:15,58.40000153,266.1
1/9/2016 14:30,57.35000038,271.5
1/9/2016 14:45,57.70000076,273.3
1/9/2016 15:00,57.50000191,281.7
1/9/2016 15:15,56.60000229,275.7
1/9/2016 15:30,57.10000038,270.6
1/9/2016 15:45,57,268.8
1/9/2016 16:00,56.85000038,270
1/9/2016 16:15,56.20000076,264.3
1/9/2016 16:30,56,267.9
1/9/2016 16:45,55.10000229,272.4
1/9/2016 17:00,54.35000038,271.2
1/9/2016 17:15,54.10000229,276
1/9/2016 17:30,53.45000076,272.1
1/9/2016 17:45,52.90000153,261.3
1/9/2016 18:00,52.39999962,266.7
1/9/2016 18:15,52,275.1
1/9/2016 18:30,51.95000076,273.6
1/9/2016 18:45,51.5,273.3
1/9/2016 19:00,51.25000191,270.3
1/9/2016 19:15,50.60000229,261.9
1/9/2016 19:30,50.45000076,259.2
1/9/2016 19:45,49.70000076,255.3
1/9/2016 20:00,49.25,265.2
1/9/2016 20:15,48.29999924,269.1
1/9/2016 20:30,48.40000153,274.5
1/9/2016 20:45,48.40000153,265.8
1/9/2016 21:00,48.70000076,263.1
1/9/2016 21:15,48.5,267.3
1/9/2016 21:30,48.30000114,264.6
1/9/2016 21:45,48.79999924,261.3
1/9/2016 22:00,48.90000153,267
1/9/2016 22:15,49,280.5
1/9/2016 22:30,48.65000153,270.3
1/9/2016 22:45,47.40000153,278.1
1/9/2016 23:00,48.35000038,281.7
1/9/2016 23:15,48.79999924,267.9
1/9/2016 23:30,48.79999924,262.2
1/9/2016 23:45,48.60000229,258
1/10/2016 0:00,49,271.2
1/10/2016 0:15,49,270.6
1/10/2016 0:30,49.20000076,282
1/10/2016 0:45,48.29999924,263.4
1/10/2016 1:00,48.20000076,263.7
1/10/2016 1:15,48.20000076,264
1/10/2016 1:30,48.25,263.1
1/10/2016 1:45,48.90000153,268.8
1/10/2016 2:00,48.70000076,261.9
1/10/2016 2:15,48.70000076,267
1/10/2016 2:30,48.40000153,261.3
1/10/2016 2:45,48.79999924,258.9
1/10/2016 3:00,49,255.6
1/10/2016 3:15,48.90000153,261.6
1/10/2016 3:30,49.15000153,255
1/10/2016 3:45,49.40000153,254.4
1/10/2016 4:00,49.45000076,255.9
1/10/2016 4:15,49.5,259.2
1/10/2016 4:30,49.45000076,258
1/10/2016 4:45,49.5,250.2
1/10/2016 5:00,49.65000153,252.3
1/10/2016 5:15,49.90000153,258.9
1/10/2016 5:30,49.89999962,254.1
1/10/2016 5:45,49.70000076,256.8
1/10/2016 6:00,49.70000076,255.6
1/10/2016 6:15,49.70000076,262.2
1/10/2016 6:30,49.39999962,263.4
1/10/2016 6:45,49,264.3
1/10/2016 7:00,48.80000114,263.7
1/10/2016 7:15,49,260.4
1/10/2016 7:30,49,255.3
1/10/2016 7:45,49,259.5
1/10/2016 8:00,49.55000114,263.4
1/10/2016 8:15,50,267.9
1/10/2016 8:30,50.14999962,259.2
1/10/2016 8:45,50.40000153,254.7
1/10/2016 9:00,52.15000153,257.4
1/10/2016 9:15,52.10000229,262.2
1/10/2016 9:30,52.45000076,260.7
1/10/2016 9:45,55.10000229,259.2
1/10/2016 10:00,56.20000076,258
1/10/2016 10:15,54.90000153,263.7
1/10/2016 10:30,55.20000076,261.6
1/10/2016 10:45,54.70000076,263.7
1/10/2016 11:00,55.30000114,260.7
1/10/2016 11:15,56,263.4
1/10/2016 11:30,57.30000114,260.7
1/10/2016 11:45,57.40000153,262.5
1/10/2016 12:00,59.45000076,269.1
1/10/2016 12:15,58.90000153,264.9
1/10/2016 12:30,57.20000076,265.5
1/10/2016 12:45,55.79999924,270.3
1/10/2016 13:00,55.50000191,265.5
1/10/2016 13:15,55.20000076,259.8
1/10/2016 13:30,55.55000114,267.6
1/10/2016 13:45,55.60000229,264.6
1/10/2016 14:00,54.70000076,272.7
1/10/2016 14:15,54.5,267.6
1/10/2016 14:30,53.90000153,269.4
1/10/2016 14:45,54.29999924,267
1/10/2016 15:00,53.70000076,259.8
1/10/2016 15:15,53.60000229,261.9
1/10/2016 15:30,53.30000114,268.2
1/10/2016 15:45,53,260.1
1/10/2016 16:00,53.25000191,272.1
1/10/2016 16:15,52.79999924,265.2
1/10/2016 16:30,52.75,265.2
1/10/2016 16:45,52.40000153,268.2
1/10/2016 17:00,52.35000038,270.3
1/10/2016 17:15,52.20000076,267.3
1/10/2016 17:30,52.45000076,274.2
1/10/2016 17:45,52.20000076,271.8
1/10/2016 18:00,52.20000076,276.3
1/10/2016 18:15,52,282.6
1/10/2016 18:30,51.85000038,276
1/10/2016 18:45,51.90000153,277.5
1/10/2016 19:00,51.35000038,274.8
1/10/2016 19:15,51.5,271.2
1/10/2016 19:30,51.40000153,265.5
1/10/2016 19:45,50.79999924,267
1/10/2016 20:00,50.55000114,269.1
1/10/2016 20:15,50.40000153,269.4
1/10/2016 20:30,49.95000076,270
1/10/2016 20:45,49.5,261.6
1/10/2016 21:00,49.85000229,263.7
1/10/2016 21:15,50.79999924,257.4
1/10/2016 21:30,50.90000153,254.7
1/10/2016 21:45,50.60000229,264.3
1/10/2016 22:00,50.85000038,259.2
1/10/2016 22:15,51.10000229,255.6
1/10/2016 22:30,50.80000114,261.6
1/10/2016 22:45,50.70000076,270
1/10/2016 23:00,50.25,264.9
1/10/2016 23:15,50.29999924,257.4
1/10/2016 23:30,49.55000114,253.2
1/10/2016 23:45,49.79999924,259.8
1/11/2016 0:00,49.14999962,263.7
1/11/2016 0:15,48.70000076,257.4
1/11/2016 0:30,48.25000191,262.2
1/11/2016 0:45,48.10000229,263.4
1/11/2016 1:00,48.20000076,265.2
1/11/2016 1:15,48.20000076,254.7
1/11/2016 1:30,48.30000114,258.9
1/11/2016 1:45,48.5,261.9
1/11/2016 2:00,48.60000038,257.1
1/11/2016 2:15,48.20000076,255.6
1/11/2016 2:30,48.65000153,253.5
1/11/2016 2:45,48.79999924,260.7
1/11/2016 3:00,48.85000038,268.2
1/11/2016 3:15,48.79999924,266.7
1/11/2016 3:30,48.95000076,264
1/11/2016 3:45,48.5,267.3
1/11/2016 4:00,48.85000038,262.5
1/11/2016 4:15,48.60000229,287.7
1/11/2016 4:30,49,289.2
1/11/2016 4:45,49.29999924,280.2
1/11/2016 5:00,49.20000076,287.1
1/11/2016 5:15,49.40000153,337.8
1/11/2016 5:30,49.40000153,354.6
1/11/2016 5:45,49.79999924,357
1/11/2016 6:00,50.05000114,352.8
1/11/2016 6:15,49.90000153,373.5
1/11/2016 6:30,50.35000038,375.9
1/11/2016 6:45,50.40000153,393.9
1/11/2016 7:00,49.25,408
1/11/2016 7:15,49.20000076,416.1
1/11/2016 7:30,49.55000114,403.8
1/11/2016 7:45,50.20000076,410.4
1/11/2016 8:00,50.45000076,418.5
1/11/2016 8:15,50.79999924,419.1
1/11/2016 8:30,51.45000076,424.5
1/11/2016 8:45,51.90000153,423.6
1/11/2016 9:00,51.80000114,424.5
1/11/2016 9:15,52,423.6
1/11/2016 9:30,52.75000191,415.2
1/11/2016 9:45,53.60000229,400.5
1/11/2016 10:00,54.05000114,402.3
1/11/2016 10:15,54.70000076,408.3
1/11/2016 10:30,55.90000153,413.7
1/11/2016 10:45,57,415.8
1/11/2016 11:00,56.55000114,409.8
1/11/2016 11:15,57,408.3
1/11/2016 11:30,56.95000076,405.6
1/11/2016 11:45,57.29999924,408.3
1/11/2016 12:00,58.60000229,404.1
1/11/2016 12:15,57.70000076,412.2
1/11/2016 12:30,58.89999962,433.8
1/11/2016 12:45,59.90000153,463.8
1/11/2016 13:00,61.55000114,457.5
1/11/2016 13:15,60.79999924,449.1
1/11/2016 13:30,61.15000153,446.1
1/11/2016 13:45,66.20000458,446.7
1/11/2016 14:00,65.65000153,459.6
1/11/2016 14:15,68.80000305,458.1
1/11/2016 14:30,65.25000191,451.2
1/11/2016 14:45,63.29999924,441.9
1/11/2016 15:00,61.30000114,443.1
1/11/2016 15:15,61.20000076,456.6
1/11/2016 15:30,60.89999962,453
1/11/2016 15:45,60.20000076,453
1/11/2016 16:00,59.95000076,460.5
1/11/2016 16:15,59.70000076,453.3
1/11/2016 16:30,59.60000038,439.5
1/11/2016 16:45,59.29999924,437.1
1/11/2016 17:00,58.45000076,432
1/11/2016 17:15,57.60000229,426.6
1/11/2016 17:30,57.35000038,435.6
1/11/2016 17:45,56.90000153,441
1/11/2016 18:00,56.25000191,427.8
1/11/2016 18:15,56.10000229,418.8
1/11/2016 18:30,55.95000076,430.5
1/11/2016 18:45,55.5,431.1
1/11/2016 19:00,55.55000114,424.5
1/11/2016 19:15,55.90000153,417.9
1/11/2016 19:30,55.80000114,415.8
1/11/2016 19:45,55.90000153,409.8
1/11/2016 20:00,55.45000076,404.4
1/11/2016 20:15,54.10000229,351.9
1/11/2016 20:30,54.10000038,351
1/11/2016 20:45,53.5,339.9
1/11/2016 21:00,53.40000153,301.8
1/11/2016 21:15,53.70000076,287.4
1/11/2016 21:30,53.30000114,289.8
1/11/2016 21:45,53.29999924,282
1/11/2016 22:00,53.40000153,289.2
1/11/2016 22:15,53.79999924,289.8
1/11/2016 22:30,53.45000076,290.7
1/11/2016 22:45,53.10000229,285
1/11/2016 23:00,53.10000229,315.3
1/11/2016 23:15,52.5,299.4
1/11/2016 23:30,51.20000076,283.5
1/11/2016 23:45,49.90000153,283.5
1/12/2016 0:00,49.45000076,284.4
1/12/2016 0:15,48.70000076,279.9
1/12/2016 0:30,48.45000076,273.9
1/12/2016 0:45,48.10000229,275.1
1/12/2016 1:00,47.75000191,265.2
1/12/2016 1:15,47.10000229,249.3
1/12/2016 1:30,46.85000038,259.8
1/12/2016 1:45,46.79999924,263.4
1/12/2016 2:00,47.20000076,259.8
1/12/2016 2:15,47.90000153,251.7
1/12/2016 2:30,48.45000076,250.8
1/12/2016 2:45,48.40000153,256.5
1/12/2016 3:00,48.35000038,259.8
1/12/2016 3:15,49.10000229,260.1
1/12/2016 3:30,49.75,257.7
1/12/2016 3:45,49.60000229,258.9
1/12/2016 4:00,48.70000076,259.5
1/12/2016 4:15,47,283.2
1/12/2016 4:30,47.10000229,285.9
1/12/2016 4:45,46.29999924,291.6
1/12/2016 5:00,46.05000114,288.9
1/12/2016 5:15,44.70000076,334.2
1/12/2016 5:30,45.00000191,342.3
1/12/2016 5:45,45,352.5
1/12/2016 6:00,44.79999924,370.8
1/12/2016 6:15,44.29999924,382.2
1/12/2016 6:30,44.45000076,386.4
1/12/2016 6:45,44.60000229,384
1/12/2016 7:00,44.25,390.9
1/12/2016 7:15,44.60000229,406.5
1/12/2016 7:30,44.40000153,406.5
1/12/2016 7:45,44.60000229,405.6
1/12/2016 8:00,45.75,414.6
1/12/2016 8:15,46.90000153,424.5
1/12/2016 8:30,48.40000153,435.6
1/12/2016 8:45,49,432.6
1/12/2016 9:00,50.75000191,422.1
1/12/2016 9:15,53.10000229,418.8
1/12/2016 9:30,53.35000038,411.9
1/12/2016 9:45,53.79999924,420.3
1/12/2016 10:00,54.90000153,414.6
1/12/2016 10:15,56.60000229,414.6
1/12/2016 10:30,56.70000076,409.8
1/12/2016 10:45,56.70000076,413.1
1/12/2016 11:00,57.85000038,433.2
1/12/2016 11:15,58.29999924,409.5
1/12/2016 11:30,60.54999924,419.1
1/12/2016 11:45,60.60000229,468.3
1/12/2016 12:00,63.60000229,477
1/12/2016 12:15,64.40000153,470.1
1/12/2016 12:30,64.45000267,461.1
1/12/2016 12:45,63.70000076,459
1/12/2016 13:00,65.45000076,459
1/12/2016 13:15,64.80000305,456
1/12/2016 13:30,65.05000305,457.8
1/12/2016 13:45,68.09999847,455.1
1/12/2016 14:00,69.90000153,456
1/12/2016 14:15,66.5,455.1
1/12/2016 14:30,65.75000381,443.1
1/12/2016 14:45,67.59999847,450
1/12/2016 15:00,63.85000038,450.3
1/12/2016 15:15,63.29999924,435
1/12/2016 15:30,62.45000076,441.9
1/12/2016 15:45,60.70000076,442.8
1/12/2016 16:00,59.64999962,439.5
1/12/2016 16:15,58.90000153,448.8
1/12/2016 16:30,58.00000191,442.5
1/12/2016 16:45,57.5,443.7
1/12/2016 17:00,57.10000038,436.8
1/12/2016 17:15,56.5,430.5
1/12/2016 17:30,56.45000076,419.4
1/12/2016 17:45,56.60000229,436.2
1/12/2016 18:00,57.20000076,428.1
1/12/2016 18:15,57.5,414
1/12/2016 18:30,56.89999962,406.8
1/12/2016 18:45,56.5,399.9
1/12/2016 19:00,57.20000076,416.1
1/12/2016 19:15,57.40000153,415.2
1/12/2016 19:30,58.60000229,404.1
1/12/2016 19:45,58.90000153,407.1
1/12/2016 20:00,58.70000076,408
1/12/2016 20:15,58.60000229,347.1
1/12/2016 20:30,58.55000114,343.2
1/12/2016 20:45,58.29999924,339.6
1/12/2016 21:00,58.30000114,291.6
1/12/2016 21:15,58.20000076,314.1
1/12/2016 21:30,57.85000038,307.8
1/12/2016 21:45,57.40000153,309.3
1/12/2016 22:00,57.70000076,312.6
1/12/2016 22:15,57.70000076,275.4
1/12/2016 22:30,57.75,273.3
1/12/2016 22:45,57.70000076,286.8
1/12/2016 23:00,58.25,347.7
1/12/2016 23:15,58.20000076,285
1/12/2016 23:30,58.00000191,259.8
1/12/2016 23:45,57.90000153,293.1
1/13/2016 0:00,57.90000153,320.1
1/13/2016 0:15,58.10000229,283.2
1/13/2016 0:30,57.95000076,262.8
1/13/2016 0:45,58.5,255.6
1/13/2016 1:00,58.65000153,296.1
1/13/2016 1:15,58.79999924,293.7
1/13/2016 1:30,57.85000038,276.9
1/13/2016 1:45,56.60000229,266.7
1/13/2016 2:00,55.45000076,287.4
1/13/2016 2:15,54.70000076,304.5
1/13/2016 2:30,53.55000114,270.6
1/13/2016 2:45,52.5,269.7
1/13/2016 3:00,52.60000038,252.9
1/13/2016 3:15,52.90000153,255.6
1/13/2016 3:30,53.50000191,252
1/13/2016 3:45,53.40000153,251.7
1/13/2016 4:00,53,251.4
1/13/2016 4:15,52.90000153,274.8
1/13/2016 4:30,53.00000191,273.3
1/13/2016 4:45,53.10000229,277.2
1/13/2016 5:00,54.55000114,278.7
1/13/2016 5:15,53.79999924,327
1/13/2016 5:30,55.25000191,333.3
1/13/2016 5:45,55.40000153,339
1/13/2016 6:00,56.10000038,347.7
1/13/2016 6:15,56.10000229,363.6
1/13/2016 6:30,55.35000038,358.5
1/13/2016 6:45,54.40000153,364.8
1/13/2016 7:00,54.05000114,384.9
1/13/2016 7:15,54.40000153,392.7
1/13/2016 7:30,55.15000153,402.3
1/13/2016 7:45,56.20000076,406.5
1/13/2016 8:00,55.70000076,405.6
1/13/2016 8:15,55.70000076,413.7
1/13/2016 8:30,56.55000114,413.4
1/13/2016 8:45,57.20000076,463.8
1/13/2016 9:00,58.95000076,466.5
1/13/2016 9:15,58.70000076,458.1
1/13/2016 9:30,59.35000229,467.4
1/13/2016 9:45,59.5,471.6
1/13/2016 10:00,59.40000153,471.9
1/13/2016 10:15,59.40000153,466.2
1/13/2016 10:30,60.15000153,456.9
1/13/2016 10:45,61.29999924,460.2
1/13/2016 11:00,60.60000038,463.5
1/13/2016 11:15,60.5,464.7
1/13/2016 11:30,60.40000153,468.3
1/13/2016 11:45,60.10000229,466.5
1/13/2016 12:00,59.50000191,462.9
1/13/2016 12:15,59.40000153,456.9
1/13/2016 12:30,59.30000114,455.7
1/13/2016 12:45,57.70000076,451.8
1/13/2016 13:00,59.35000038,463.2
1/13/2016 13:15,60.70000076,453.6
1/13/2016 13:30,60.05000114,454.5
1/13/2016 13:45,58.5,453.9
1/13/2016 14:00,55.25,461.4
1/13/2016 14:15,61,459.6
1/13/2016 14:30,62.70000267,459.9
1/13/2016 14:45,63.79999924,476.4
1/13/2016 15:00,62.75,480.6
1/13/2016 15:15,62.10000229,470.4
1/13/2016 15:30,56.85000038,465.6
1/13/2016 15:45,56.20000076,463.2
1/13/2016 16:00,56.05000114,451.5
1/13/2016 16:15,55.90000153,443.4
1/13/2016 16:30,55.80000114,445.5
1/13/2016 16:45,55.29999924,447
1/13/2016 17:00,54.60000038,439.8
1/13/2016 17:15,54,441.6
1/13/2016 17:30,53.70000076,425.1
1/13/2016 17:45,53,435.9
1/13/2016 18:00,51.70000076,435
1/13/2016 18:15,50.5,424.5
1/13/2016 18:30,49.5,423.6
1/13/2016 18:45,50.5,393.6
1/13/2016 19:00,49.00000191,383.7
1/13/2016 19:15,48.70000076,368.7
1/13/2016 19:30,48.04999924,382.2
1/13/2016 19:45,46.70000076,377.7
1/13/2016 20:00,46.5,371.7
1/13/2016 20:15,46.90000153,320.4
1/13/2016 20:30,47.45000076,314.7
1/13/2016 20:45,47.29999924,312.9
1/13/2016 21:00,47.5,309.9
1/13/2016 21:15,46.90000153,291.3
1/13/2016 21:30,46.65000153,293.4
1/13/2016 21:45,46,284.4
1/13/2016 22:00,45.55000114,296.1
1/13/2016 22:15,45.29999924,275.1
1/13/2016 22:30,45,272.4
1/13/2016 22:45,44.60000229,264.9
1/13/2016 23:00,44.50000191,290.7
1/13/2016 23:15,45,276
1/13/2016 23:30,44.85000038,266.7
1/13/2016 23:45,44.40000153,265.8
1/14/2016 0:00,44.05000114,264.3
1/14/2016 0:15,43.90000153,277.5
1/14/2016 0:30,44,256.2
1/14/2016 0:45,43.29999924,256.8
1/14/2016 1:00,42.75000191,262.2
1/14/2016 1:15,43.40000153,258.6
1/14/2016 1:30,42.80000114,256.5
1/14/2016 1:45,42.70000076,252.3
1/14/2016 2:00,42.30000114,252.9
1/14/2016 2:15,41.10000229,251.1
1/14/2016 2:30,40.95000076,253.8
1/14/2016 2:45,40.79999924,256.5
1/14/2016 3:00,40.80000114,261
1/14/2016 3:15,40.10000229,260.4
1/14/2016 3:30,40.05000114,265.8
1/14/2016 3:45,40.10000229,264.9
1/14/2016 4:00,39.05000114,258.9
1/14/2016 4:15,39,280.5
1/14/2016 4:30,39.45000076,285.3
1/14/2016 4:45,39.70000076,291.6
1/14/2016 5:00,39.90000153,294.6
1/14/2016 5:15,40,341.1
1/14/2016 5:30,40.90000153,359.7
1/14/2016 5:45,41,361.5
1/14/2016 6:00,40.70000076,359.1
1/14/2016 6:15,41.5,386.1
1/14/2016 6:30,41.55000114,384.9
1/14/2016 6:45,41.90000153,384.6
1/14/2016 7:00,41.50000191,400.5
