Date,OAT,kW
1/14/2016 7:15,41.79999924,421.5
1/14/2016 7:30,41.70000076,412.8
1/14/2016 7:45,41.5,418.8
1/14/2016 8:00,41.85000229,413.7
1/14/2016 8:15,43,425.4
1/14/2016 8:30,44.45000076,426.6
1/14/2016 8:45,45.29999924,414.3
1/14/2016 9:00,45.70000076,411.9
1/14/2016 9:15,48.40000153,419.1
1/14/2016 9:30,50.00000191,430.2
1/14/2016 9:45,51.70000076,422.1
1/14/2016 10:00,52.85000229,425.7
1/14/2016 10:15,54.5,421.8
1/14/2016 10:30,55.35000038,434.4
1/14/2016 10:45,57,423.9
1/14/2016 11:00,58.64999962,425.1
1/14/2016 11:15,59.10000229,421.2
1/14/2016 11:30,58.20000076,417.9
1/14/2016 11:45,57.10000229,418.5
1/14/2016 12:00,57.70000076,408.3
1/14/2016 12:15,57,433.5
1/14/2016 12:30,57.85000038,453.9
1/14/2016 12:45,58.20000076,452.7
1/14/2016 13:00,59.35000038,452.1
1/14/2016 13:15,59.5,453.3
1/14/2016 13:30,59.20000076,451.5
1/14/2016 13:45,59.5,450.3
1/14/2016 14:00,58.20000076,453
1/14/2016 14:15,57.40000153,458.4
1/14/2016 14:30,56.45000076,455.4
1/14/2016 14:45,56.5,466.8
1/14/2016 15:00,56.64999962,468.3
1/14/2016 15:15,56.29999924,467.4
1/14/2016 15:30,55.5,458.4
1/14/2016 15:45,54.20000076,452.7
1/14/2016 16:00,54.20000076,455.4
1/14/2016 16:15,54,458.4
1/14/2016 16:30,53.75,452.4
1/14/2016 16:45,53.70000076,433.2
1/14/2016 17:00,53.35000229,394.2
1/14/2016 17:15,53.40000153,398.4
1/14/2016 17:30,53.29999924,404.1
1/14/2016 17:45,53.90000153,411
1/14/2016 18:00,53.85000038,398.7
1/14/2016 18:15,55,380.1
1/14/2016 18:30,55.65000153,375.3
1/14/2016 18:45,55.29999924,373.5
1/14/2016 19:00,54.80000114,370.2
1/14/2016 19:15,54.60000229,362.4
1/14/2016 19:30,54.70000076,370.8
1/14/2016 19:45,54.90000153,368.1
1/14/2016 20:00,54.45000076,369.9
1/14/2016 20:15,54,306.3
1/14/2016 20:30,54,299.1
1/14/2016 20:45,54.29999924,303.3
1/14/2016 21:00,53.89999962,299.7
1/14/2016 21:15,53.70000076,292.5
1/14/2016 21:30,54.29999924,287.7
1/14/2016 21:45,54.20000076,290.4
1/14/2016 22:00,53.55000114,284.4
1/14/2016 22:15,53,279.6
1/14/2016 22:30,52.55000114,266.7
1/14/2016 22:45,52.40000153,275.7
1/14/2016 23:00,52.35000038,274.5
1/14/2016 23:15,52.40000153,273.3
1/14/2016 23:30,53.04999924,303
1/14/2016 23:45,54.20000076,270.9
1/15/2016 0:00,54.90000153,266.4
1/15/2016 0:15,55.10000229,270.3
1/15/2016 0:30,54.45000076,267
1/15/2016 0:45,53,263.1
1/15/2016 1:00,52.85000038,259.8
1/15/2016 1:15,52.29999924,254.7
1/15/2016 1:30,52.45000076,261
1/15/2016 1:45,51.79999924,261.3
1/15/2016 2:00,52,259.8
1/15/2016 2:15,52.60000229,261.3
1/15/2016 2:30,52.10000038,252
1/15/2016 2:45,51.90000153,254.7
1/15/2016 3:00,51.95000076,259.8
1/15/2016 3:15,52.29999924,265.8
1/15/2016 3:30,52.80000114,258.9
1/15/2016 3:45,52.90000153,264.3
1/15/2016 4:00,52.5,255.9
1/15/2016 4:15,52.20000076,284.4
1/15/2016 4:30,52.60000038,285.6
1/15/2016 4:45,53.60000229,283.5
1/15/2016 5:00,53.85000038,281.7
1/15/2016 5:15,53.5,327.6
1/15/2016 5:30,53.25000191,345.6
1/15/2016 5:45,52.70000076,335.7
1/15/2016 6:00,52.64999962,337.2
1/15/2016 6:15,51.90000153,350.7
1/15/2016 6:30,50.30000114,357.9
1/15/2016 6:45,49.20000076,366
1/15/2016 7:00,48.75,367.8
1/15/2016 7:15,48.79999924,380.1
1/15/2016 7:30,49,381.9
1/15/2016 7:45,50,377.4
1/15/2016 8:00,50.89999962,383.7
1/15/2016 8:15,52.20000076,380.1
1/15/2016 8:30,53.65000153,382.8
1/15/2016 8:45,55.90000153,377.1
1/15/2016 9:00,57.25,385.5
1/15/2016 9:15,57.60000229,384.6
1/15/2016 9:30,58.14999962,385.8
1/15/2016 9:45,58.90000153,383.4
1/15/2016 10:00,59.65000153,393.3
1/15/2016 10:15,59.40000153,386.1
1/15/2016 10:30,60.55000114,393.3
1/15/2016 10:45,61.70000076,442.2
1/15/2016 11:00,62.35000038,433.8
1/15/2016 11:15,62.29999924,430.2
1/15/2016 11:30,63.45000267,430.2
1/15/2016 11:45,65,438
1/15/2016 12:00,62.40000153,440.4
1/15/2016 12:15,62.40000153,440.4
1/15/2016 12:30,60.75,432.3
1/15/2016 12:45,61.79999924,435
1/15/2016 13:00,62.50000191,423.3
1/15/2016 13:15,65.5,426.3
1/15/2016 13:30,65.44999886,429.3
1/15/2016 13:45,65.70000458,441.9
1/15/2016 14:00,67.5,438.9
1/15/2016 14:15,65.5,435.3
1/15/2016 14:30,67.60000229,436.2
1/15/2016 14:45,67.59999847,428.4
1/15/2016 15:00,68.5,441.3
1/15/2016 15:15,70.90000153,449.4
1/15/2016 15:30,67.84999847,440.4
1/15/2016 15:45,68.20000458,435
1/15/2016 16:00,68.20000076,441
1/15/2016 16:15,66,422.4
1/15/2016 16:30,64.5,431.7
1/15/2016 16:45,60.10000229,428.1
1/15/2016 17:00,59,412.5
1/15/2016 17:15,57.60000229,420
1/15/2016 17:30,55.95000076,412.2
1/15/2016 17:45,54.5,403.8
1/15/2016 18:00,54.75,394.5
1/15/2016 18:15,53.90000153,400.5
1/15/2016 18:30,53.80000114,401.7
1/15/2016 18:45,53.79999924,408.3
1/15/2016 19:00,53.85000038,404.7
1/15/2016 19:15,53.20000076,405.9
1/15/2016 19:30,53.35000038,410.7
1/15/2016 19:45,53.10000229,409.5
1/15/2016 20:00,53.20000076,400.5
1/15/2016 20:15,53.10000229,348.9
1/15/2016 20:30,53.89999962,349.2
1/15/2016 20:45,53.79999924,322.8
1/15/2016 21:00,53.85000038,284.1
1/15/2016 21:15,54,276.9
1/15/2016 21:30,54.30000114,271.2
1/15/2016 21:45,54.20000076,264.9
1/15/2016 22:00,53.70000076,271.5
1/15/2016 22:15,52.5,270.3
1/15/2016 22:30,51.70000076,265.2
1/15/2016 22:45,51.60000229,262.8
1/15/2016 23:00,51.35000038,261.6
1/15/2016 23:15,51.29999924,261.3
1/15/2016 23:30,51.25,273.3
1/15/2016 23:45,51.10000229,265.2
1/16/2016 0:00,50.95000076,273.6
1/16/2016 0:15,50.90000153,274.2
1/16/2016 0:30,50.85000038,296.7
1/16/2016 0:45,51,273
1/16/2016 1:00,51.55000114,269.4
1/16/2016 1:15,51.40000153,265.8
1/16/2016 1:30,51.30000114,267.9
1/16/2016 1:45,51.20000076,270.3
1/16/2016 2:00,51.39999962,258.3
1/16/2016 2:15,51.5,255.6
1/16/2016 2:30,51.50000191,260.4
1/16/2016 2:45,51.5,258
1/16/2016 3:00,51.45000076,258
1/16/2016 3:15,51.20000076,257.4
1/16/2016 3:30,51.45000076,259.8
1/16/2016 3:45,51.40000153,256.8
1/16/2016 4:00,51.45000076,252.3
1/16/2016 4:15,51.70000076,247.5
1/16/2016 4:30,51.60000038,250.8
1/16/2016 4:45,51.79999924,253.8
1/16/2016 5:00,52.10000229,250.8
1/16/2016 5:15,52.5,249.9
1/16/2016 5:30,51.95000076,252.3
1/16/2016 5:45,52,255
1/16/2016 6:00,51.5,258.3
1/16/2016 6:15,51.5,262.5
1/16/2016 6:30,51.75000191,261.3
1/16/2016 6:45,52,253.2
1/16/2016 7:00,52.30000114,248.7
1/16/2016 7:15,52.79999924,250.2
1/16/2016 7:30,52.90000153,255.9
1/16/2016 7:45,53.20000076,261
1/16/2016 8:00,53.39999962,273.3
1/16/2016 8:15,53.60000229,267
1/16/2016 8:30,54.45000076,253.8
1/16/2016 8:45,54.90000153,255.3
1/16/2016 9:00,57.10000038,254.1
1/16/2016 9:15,57.5,252
1/16/2016 9:30,57.75000191,258.6
1/16/2016 9:45,58.79999924,263.7
1/16/2016 10:00,59.20000076,260.7
1/16/2016 10:15,59.5,262.2
1/16/2016 10:30,60.95000076,260.4
1/16/2016 10:45,62.40000153,267
1/16/2016 11:00,62.80000114,266.7
1/16/2016 11:15,62.40000153,285.6
1/16/2016 11:30,62.79999924,309.3
1/16/2016 11:45,64,314.7
1/16/2016 12:00,65.34999847,320.4
1/16/2016 12:15,65.30000305,320.1
1/16/2016 12:30,65.55000305,318
1/16/2016 12:45,66.70000458,292.5
1/16/2016 13:00,66,338.7
1/16/2016 13:15,64.90000153,339
1/16/2016 13:30,64.00000191,306
1/16/2016 13:45,64.5,305.4
1/16/2016 14:00,64.35000038,303.3
1/16/2016 14:15,63.79999924,313.8
1/16/2016 14:30,63.45000076,301.2
1/16/2016 14:45,63.10000229,300.9
1/16/2016 15:00,63.75,309.6
1/16/2016 15:15,63,318.3
1/16/2016 15:30,62.45000076,313.8
1/16/2016 15:45,62.10000229,312.3
1/16/2016 16:00,61.60000229,308.7
1/16/2016 16:15,61.40000153,305.7
1/16/2016 16:30,60.80000114,302.7
1/16/2016 16:45,60.29999924,296.7
1/16/2016 17:00,60.10000038,299.7
1/16/2016 17:15,60,308.7
1/16/2016 17:30,60.05000114,303
1/16/2016 17:45,59.79999924,312.6
1/16/2016 18:00,59.55000114,308.7
1/16/2016 18:15,59,311.7
1/16/2016 18:30,58.65000153,303.3
1/16/2016 18:45,58.40000153,303.9
1/16/2016 19:00,58.15000153,303.3
1/16/2016 19:15,58.20000076,292.8
1/16/2016 19:30,58.05000114,300.3
1/16/2016 19:45,57.40000153,309.6
1/16/2016 20:00,57.64999962,305.1
1/16/2016 20:15,57.60000229,309.9
1/16/2016 20:30,57.10000038,305.1
1/16/2016 20:45,57,304.5
1/16/2016 21:00,56.65000153,298.5
1/16/2016 21:15,56.60000229,294.3
1/16/2016 21:30,55.89999962,291.9
1/16/2016 21:45,55,304.5
1/16/2016 22:00,54.75000191,299.4
1/16/2016 22:15,54.5,295.2
1/16/2016 22:30,53.60000229,295.8
1/16/2016 22:45,53.20000076,298.5
1/16/2016 23:00,53.10000038,290.7
1/16/2016 23:15,52.90000153,297
1/16/2016 23:30,53.45000076,297.9
1/16/2016 23:45,54.20000076,299.7
1/17/2016 0:00,54.40000153,307.2
1/17/2016 0:15,54.79999924,300.9
1/17/2016 0:30,54.55000114,293.1
1/17/2016 0:45,54.40000153,297
1/17/2016 1:00,54.35000038,298.8
1/17/2016 1:15,54.40000153,296.1
1/17/2016 1:30,54.55000114,291.6
1/17/2016 1:45,54.79999924,291
1/17/2016 2:00,54.95000076,295.5
1/17/2016 2:15,54.5,297.9
1/17/2016 2:30,55.20000076,291
1/17/2016 2:45,55.29999924,287.7
1/17/2016 3:00,55.20000076,297.6
1/17/2016 3:15,55.70000076,290.1
1/17/2016 3:30,55.50000191,286.5
1/17/2016 3:45,55.10000229,289.5
1/17/2016 4:00,55.15000153,290.7
1/17/2016 4:15,54.79999924,287.1
1/17/2016 4:30,54.64999962,282
1/17/2016 4:45,55.29999924,281.1
1/17/2016 5:00,56.35000229,286.5
1/17/2016 5:15,56.5,293.7
1/17/2016 5:30,56.80000114,298.8
1/17/2016 5:45,57.40000153,296.4
1/17/2016 6:00,57.20000076,291.3
1/17/2016 6:15,57,293.1
1/17/2016 6:30,56.85000038,294.3
1/17/2016 6:45,57,300.6
1/17/2016 7:00,56.80000114,295.8
1/17/2016 7:15,56.60000229,292.2
1/17/2016 7:30,56.95000076,288.9
1/17/2016 7:45,57,289.2
1/17/2016 8:00,56.95000076,293.7
1/17/2016 8:15,57,307.8
1/17/2016 8:30,57.95000076,311.1
1/17/2016 8:45,58.70000076,303.9
1/17/2016 9:00,59,298.5
1/17/2016 9:15,59.5,297.6
1/17/2016 9:30,59.10000038,296.7
1/17/2016 9:45,59.5,295.8
1/17/2016 10:00,59.5,299.7
1/17/2016 10:15,59.79999924,301.2
1/17/2016 10:30,59.90000153,295.5
1/17/2016 10:45,60.10000229,299.1
1/17/2016 11:00,60,309.3
1/17/2016 11:15,60.29999924,312.9
1/17/2016 11:30,60.85000229,313.2
1/17/2016 11:45,61.20000076,307.5
1/17/2016 12:00,60.5,307.8
1/17/2016 12:15,60.79999924,301.8
1/17/2016 12:30,61.35000229,296.7
1/17/2016 12:45,62.10000229,292.5
1/17/2016 13:00,61.60000038,299.4
1/17/2016 13:15,61.29999924,292.8
1/17/2016 13:30,62.10000038,295.5
1/17/2016 13:45,61.40000153,294.3
1/17/2016 14:00,61.85000038,299.1
1/17/2016 14:15,62.5,299.1
1/17/2016 14:30,62.35000229,297.9
1/17/2016 14:45,63.20000076,301.8
1/17/2016 15:00,62.40000153,295.5
1/17/2016 15:15,61.29999924,298.5
1/17/2016 15:30,60.80000114,296.4
1/17/2016 15:45,60.70000076,292.2
1/17/2016 16:00,60.95000076,298.8
1/17/2016 16:15,60.70000076,295.2
1/17/2016 16:30,60.40000153,294.6
1/17/2016 16:45,60.40000153,300
1/17/2016 17:00,60.20000076,303
1/17/2016 17:15,60.10000229,304.8
1/17/2016 17:30,59.39999962,310.5
1/17/2016 17:45,58.70000076,313.2
1/17/2016 18:00,58.00000191,306
1/17/2016 18:15,57.70000076,306.3
1/17/2016 18:30,57.5,300.3
1/17/2016 18:45,57.20000076,295.2
1/17/2016 19:00,56.90000153,298.8
1/17/2016 19:15,56.5,302.1
1/17/2016 19:30,56.55000114,298.5
1/17/2016 19:45,56.29999924,303
1/17/2016 20:00,56.29999924,306.6
1/17/2016 20:15,56.20000076,303.9
1/17/2016 20:30,56.15000153,301.8
1/17/2016 20:45,56.20000076,302.4
1/17/2016 21:00,56.29999924,303
1/17/2016 21:15,56.40000153,300.9
1/17/2016 21:30,56.55000114,296.7
1/17/2016 21:45,56.60000229,296.7
1/17/2016 22:00,56.35000038,294.9
1/17/2016 22:15,56.29999924,301.2
1/17/2016 22:30,56.20000076,300.9
1/17/2016 22:45,56.29999924,302.7
1/17/2016 23:00,56.25,299.4
1/17/2016 23:15,56.10000229,289.5
1/17/2016 23:30,56.15000153,288.9
1/17/2016 23:45,56.10000229,288.6
1/18/2016 0:00,56.10000229,290.4
1/18/2016 0:15,55.90000153,294.9
1/18/2016 0:30,55.80000114,290.1
1/18/2016 0:45,55.79999924,291
1/18/2016 1:00,55.60000038,286.8
1/18/2016 1:15,55.70000076,294.9
1/18/2016 1:30,55.55000114,297
1/18/2016 1:45,55.5,290.7
1/18/2016 2:00,55.5,288.6
1/18/2016 2:15,55.40000153,286.2
1/18/2016 2:30,55.5,282.9
1/18/2016 2:45,55.5,290.1
1/18/2016 3:00,55.30000114,291.9
1/18/2016 3:15,55.20000076,297.3
1/18/2016 3:30,54.95000076,295.5
1/18/2016 3:45,54.70000076,298.5
1/18/2016 4:00,54.70000076,297
1/18/2016 4:15,54.5,317.1
1/18/2016 4:30,54.20000076,321
1/18/2016 4:45,53.79999924,320.7
1/18/2016 5:00,53.75,318.3
1/18/2016 5:15,54,363.3
1/18/2016 5:30,54.05000114,369.6
1/18/2016 5:45,53.79999924,368.4
1/18/2016 6:00,53.5,373.5
1/18/2016 6:15,52,391.2
1/18/2016 6:30,51.30000114,385.5
1/18/2016 6:45,51.10000229,386.7
1/18/2016 7:00,50.90000153,397.8
1/18/2016 7:15,51.10000229,400.5
1/18/2016 7:30,50.35000038,391.8
1/18/2016 7:45,50.70000076,403.5
1/18/2016 8:00,51.29999924,414
1/18/2016 8:15,52.90000153,402.9
1/18/2016 8:30,53.90000153,405.3
1/18/2016 8:45,54.5,405.6
1/18/2016 9:00,56.45000076,403.2
1/18/2016 9:15,57.90000153,396.9
1/18/2016 9:30,59.45000076,396.3
1/18/2016 9:45,61.79999924,393.9
1/18/2016 10:00,62.04999924,397.5
1/18/2016 10:15,63,404.1
1/18/2016 10:30,63.10000038,409.5
1/18/2016 10:45,64.40000153,408.3
1/18/2016 11:00,64.90000153,413.7
1/18/2016 11:15,66.30000305,413.7
1/18/2016 11:30,68.70000076,411.6
1/18/2016 11:45,68.20000458,416.1
1/18/2016 12:00,66.45000458,420.6
1/18/2016 12:15,65.70000458,425.1
1/18/2016 12:30,69.20000076,424.8
1/18/2016 12:45,66.09999847,415.5
1/18/2016 13:00,67.45000458,420.3
1/18/2016 13:15,68.30000305,417.6
1/18/2016 13:30,70.65000153,425.7
1/18/2016 13:45,66.80000305,415.2
1/18/2016 14:00,67.55000305,415.5
1/18/2016 14:15,65.90000153,410.1
1/18/2016 14:30,64.60000229,422.7
1/18/2016 14:45,64.5,418.5
1/18/2016 15:00,64.65000153,408.6
1/18/2016 15:15,63.5,407.7
1/18/2016 15:30,62.80000114,416.1
1/18/2016 15:45,62.29999924,406.5
1/18/2016 16:00,62.54999924,397.8
1/18/2016 16:15,62.40000153,405.6
1/18/2016 16:30,62.00000191,396.3
1/18/2016 16:45,61.90000153,399.6
1/18/2016 17:00,60.70000076,412.2
1/18/2016 17:15,59.79999924,409.5
1/18/2016 17:30,59.25000191,409.2
1/18/2016 17:45,58.40000153,415.8
1/18/2016 18:00,58.10000038,398.4
1/18/2016 18:15,57.40000153,386.4
1/18/2016 18:30,57.55000114,391.2
1/18/2016 18:45,57.20000076,391.8
1/18/2016 19:00,56.95000076,395.7
1/18/2016 19:15,56.5,395.7
1/18/2016 19:30,56.75,387.6
1/18/2016 19:45,56.10000229,390.3
1/18/2016 20:00,56.30000114,389.4
1/18/2016 20:15,56,342.6
1/18/2016 20:30,55.95000076,330
1/18/2016 20:45,55.60000229,333
1/18/2016 21:00,54.5,336.3
1/18/2016 21:15,54,320.7
1/18/2016 21:30,53.85000038,313.8
1/18/2016 21:45,53.5,307.8
1/18/2016 22:00,53.75,304.8
1/18/2016 22:15,53.79999924,305.4
1/18/2016 22:30,53.55000114,300.6
1/18/2016 22:45,53.29999924,299.4
1/18/2016 23:00,52.95000076,297
1/18/2016 23:15,52.79999924,304.8
1/18/2016 23:30,53.30000114,308.7
1/18/2016 23:45,53.40000153,305.4
1/19/2016 0:00,53.30000114,299.1
1/19/2016 0:15,53.40000153,294
1/19/2016 0:30,53.00000191,296.1
1/19/2016 0:45,52.90000153,294.9
1/19/2016 1:00,52.90000153,295.5
1/19/2016 1:15,53.20000076,294.9
1/19/2016 1:30,53.50000191,299.1
1/19/2016 1:45,53.90000153,290.1
1/19/2016 2:00,53.89999962,285.6
1/19/2016 2:15,55.10000229,289.5
1/19/2016 2:30,54.70000076,289.8
1/19/2016 2:45,54.20000076,296.1
1/19/2016 3:00,53.89999962,298.5
1/19/2016 3:15,54,296.4
1/19/2016 3:30,53.85000038,296.1
1/19/2016 3:45,54,295.8
1/19/2016 4:00,54.30000114,293.7
1/19/2016 4:15,54.5,320.4
1/19/2016 4:30,54.40000153,323.7
1/19/2016 4:45,54.5,323.7
1/19/2016 5:00,54.50000191,323.7
1/19/2016 5:15,54.29999924,367.5
1/19/2016 5:30,54,371.4
1/19/2016 5:45,54.10000229,377.4
1/19/2016 6:00,54.20000076,382.5
1/19/2016 6:15,54.10000229,400.8
1/19/2016 6:30,54.10000038,408.3
1/19/2016 6:45,54.40000153,411.3
1/19/2016 7:00,54.65000153,425.7
1/19/2016 7:15,55,441
1/19/2016 7:30,55.05000114,436.5
1/19/2016 7:45,54.20000076,440.4
1/19/2016 8:00,54.25,447.6
1/19/2016 8:15,54.29999924,449.7
1/19/2016 8:30,54.55000114,453
1/19/2016 8:45,54.70000076,450.3
1/19/2016 9:00,55.05000114,448.8
1/19/2016 9:15,55.70000076,450.9
1/19/2016 9:30,56.79999924,440.1
1/19/2016 9:45,57.10000229,446.7
1/19/2016 10:00,58.90000153,444.3
1/19/2016 10:15,60.90000153,453.3
1/19/2016 10:30,58.75000191,454.8
1/19/2016 10:45,62.10000229,454.5
1/19/2016 11:00,60.65000153,466.8
1/19/2016 11:15,62.10000229,472.2
1/19/2016 11:30,62.65000153,472.8
1/19/2016 11:45,63,489.6
1/19/2016 12:00,62.60000229,477.6
1/19/2016 12:15,62.79999924,473.7
1/19/2016 12:30,64.15000153,469.2
1/19/2016 12:45,64,466.8
1/19/2016 13:00,63.80000114,469.8
1/19/2016 13:15,62.60000229,479.7
1/19/2016 13:30,63.30000114,452.4
1/19/2016 13:45,63.70000076,460.2
1/19/2016 14:00,61.75,465.3
1/19/2016 14:15,62.60000229,468.9
1/19/2016 14:30,61.15000153,471
1/19/2016 14:45,62.5,460.8
1/19/2016 15:00,61.35000229,456
1/19/2016 15:15,61.5,459.6
1/19/2016 15:30,61.04999924,465.3
1/19/2016 15:45,60.70000076,456
1/19/2016 16:00,61.25000191,448.2
1/19/2016 16:15,59.40000153,462.9
1/19/2016 16:30,58.90000153,438.3
1/19/2016 16:45,58.40000153,443.4
1/19/2016 17:00,57.90000153,435.3
1/19/2016 17:15,57.29999924,432.6
1/19/2016 17:30,56.95000076,437.4
1/19/2016 17:45,56.5,420.6
1/19/2016 18:00,55.85000038,424.5
1/19/2016 18:15,55,422.1
1/19/2016 18:30,54.39999962,425.1
1/19/2016 18:45,53.5,410.1
1/19/2016 19:00,52.79999924,409.8
1/19/2016 19:15,52.5,407.4
1/19/2016 19:30,51.95000076,415.8
1/19/2016 19:45,51.60000229,429
1/19/2016 20:00,51.25,414
1/19/2016 20:15,50.10000229,353.7
1/19/2016 20:30,50.29999924,358.2
1/19/2016 20:45,50.20000076,346.5
1/19/2016 21:00,50.05000114,356.4
1/19/2016 21:15,49.5,319.8
1/19/2016 21:30,49.60000038,316.8
1/19/2016 21:45,49.40000153,319.2
1/19/2016 22:00,49.20000076,317.4
1/19/2016 22:15,49.20000076,304.5
1/19/2016 22:30,48.45000076,304.5
1/19/2016 22:45,48.60000229,309.6
1/19/2016 23:00,48.60000038,333.6
1/19/2016 23:15,48.40000153,303.3
1/19/2016 23:30,47.65000153,307.2
1/19/2016 23:45,47.5,311.7
1/20/2016 0:00,48.20000076,310.8
1/20/2016 0:15,48.40000153,305.4
1/20/2016 0:30,47.90000153,310.5
1/20/2016 0:45,47.70000076,303
1/20/2016 1:00,47.25000191,312
1/20/2016 1:15,47.29999924,312.9
1/20/2016 1:30,46.45000076,309.6
1/20/2016 1:45,45.79999924,303.9
1/20/2016 2:00,46.25000191,296.7
1/20/2016 2:15,46.20000076,288
1/20/2016 2:30,45.70000076,289.8
1/20/2016 2:45,45.5,302.1
1/20/2016 3:00,45.20000076,301.8
1/20/2016 3:15,44.79999924,292.8
1/20/2016 3:30,44.55000114,299.7
1/20/2016 3:45,44.20000076,304.8
1/20/2016 4:00,44.15000153,299.7
1/20/2016 4:15,44.40000153,322.8
1/20/2016 4:30,44.95000076,326.4
1/20/2016 4:45,44.29999924,322.8
1/20/2016 5:00,45.35000038,327.9
1/20/2016 5:15,45.10000229,376.5
1/20/2016 5:30,44.85000038,386.1
1/20/2016 5:45,45.29999924,396.9
1/20/2016 6:00,45.5,405
1/20/2016 6:15,47.10000229,417.3
1/20/2016 6:30,47.55000114,420.6
1/20/2016 6:45,47.90000153,425.7
1/20/2016 7:00,48.35000038,434.7
1/20/2016 7:15,48.70000076,449.1
1/20/2016 7:30,49.55000114,438.6
1/20/2016 7:45,50,449.7
1/20/2016 8:00,50.85000038,447.3
1/20/2016 8:15,51.70000076,453.3
1/20/2016 8:30,51.70000076,405.6
1/20/2016 8:45,52.5,455.7
1/20/2016 9:00,52.29999924,457.2
1/20/2016 9:15,52.29999924,432.6
1/20/2016 9:30,52.95000076,405.9
1/20/2016 9:45,54.40000153,471.3
1/20/2016 10:00,55.79999924,468
1/20/2016 10:15,58.90000153,458.4
1/20/2016 10:30,60.30000114,453
1/20/2016 10:45,59.79999924,459.3
1/20/2016 11:00,60.85000038,459.6
1/20/2016 11:15,61.5,474.3
1/20/2016 11:30,61.60000038,468
1/20/2016 11:45,63.10000229,470.4
1/20/2016 12:00,64.75,479.4
1/20/2016 12:15,62.60000229,475.5
1/20/2016 12:30,65.5,473.4
1/20/2016 12:45,65.5,470.7
1/20/2016 13:00,66.60000229,461.4
1/20/2016 13:15,67.40000153,471
1/20/2016 13:30,67.20000076,471.6
1/20/2016 13:45,67.80000305,473.1
1/20/2016 14:00,67.95000458,486.9
1/20/2016 14:15,67.09999847,482.7
1/20/2016 14:30,68,483
1/20/2016 14:45,68.80000305,478.5
1/20/2016 15:00,69.10000229,467.7
1/20/2016 15:15,67.40000153,472.2
1/20/2016 15:30,66.35000229,468.3
1/20/2016 15:45,66.70000458,460.5
1/20/2016 16:00,63.75,462
1/20/2016 16:15,64.40000153,442.8
1/20/2016 16:30,64.90000153,442.8
1/20/2016 16:45,61,442.8
1/20/2016 17:00,59.25000191,452.1
1/20/2016 17:15,58,450.3
1/20/2016 17:30,57.15000153,441
1/20/2016 17:45,56.20000076,454.5
1/20/2016 18:00,55.75000191,440.4
1/20/2016 18:15,55.29999924,436.8
1/20/2016 18:30,54.65000153,418.8
1/20/2016 18:45,54.29999924,427.2
1/20/2016 19:00,53.80000114,416.1
1/20/2016 19:15,53.29999924,411
1/20/2016 19:30,52.95000076,409.5
1/20/2016 19:45,51.5,425.4
