Date,OAT,kW
1/20/2016 20:00,51.20000076,417.9
1/20/2016 20:15,51.10000229,349.5
1/20/2016 20:30,50.95000076,340.2
1/20/2016 20:45,50.79999924,337.2
1/20/2016 21:00,50.80000114,339.3
1/20/2016 21:15,50.5,320.4
1/20/2016 21:30,50.30000114,311.4
1/20/2016 21:45,50.60000229,313.8
1/20/2016 22:00,50.75000191,317.1
1/20/2016 22:15,50.60000229,303
1/20/2016 22:30,50.25,315.3
1/20/2016 22:45,50.40000153,304.8
1/20/2016 23:00,50.29999924,335.7
1/20/2016 23:15,50.20000076,298.5
1/20/2016 23:30,49.70000076,294.9
1/20/2016 23:45,48.70000076,300.6
1/21/2016 0:00,49,316.8
1/21/2016 0:15,48.90000153,293.4
1/21/2016 0:30,48.89999962,296.4
1/21/2016 0:45,49,300.6
1/21/2016 1:00,49.05000114,302.4
1/21/2016 1:15,49,291.3
1/21/2016 1:30,49.05000114,299.7
1/21/2016 1:45,49,296.7
1/21/2016 2:00,49.10000038,285.9
1/21/2016 2:15,48.79999924,293.1
1/21/2016 2:30,48.90000153,287.4
1/21/2016 2:45,49.20000076,286.8
1/21/2016 3:00,48.90000153,293.4
1/21/2016 3:15,48.60000229,292.8
1/21/2016 3:30,48.5,294.6
1/21/2016 3:45,48.10000229,292.8
1/21/2016 4:00,48.35000038,295.8
1/21/2016 4:15,48.40000153,322.2
1/21/2016 4:30,48.45000076,325.8
1/21/2016 4:45,48,325.5
1/21/2016 5:00,47.55000114,321.9
1/21/2016 5:15,47.79999924,361.5
1/21/2016 5:30,47.65000153,366
1/21/2016 5:45,47.29999924,377.1
1/21/2016 6:00,47.30000114,383.4
1/21/2016 6:15,47.10000229,411.6
1/21/2016 6:30,46.95000076,414.9
1/21/2016 6:45,46.29999924,416.4
1/21/2016 7:00,47.05000114,417.3
1/21/2016 7:15,47.40000153,443.1
1/21/2016 7:30,47.25000191,435.3
1/21/2016 7:45,48.29999924,447.3
1/21/2016 8:00,48.85000038,457.5
1/21/2016 8:15,49.40000153,456.9
1/21/2016 8:30,49.60000038,459
1/21/2016 8:45,52.60000229,453.9
1/21/2016 9:00,54.10000038,467.4
1/21/2016 9:15,56.10000229,457.8
1/21/2016 9:30,56.40000153,460.5
1/21/2016 9:45,56.79999924,460.2
1/21/2016 10:00,58.65000153,462.9
1/21/2016 10:15,59.5,469.2
1/21/2016 10:30,62.25000191,459.9
1/21/2016 10:45,63.90000153,467.4
1/21/2016 11:00,63.54999924,459
1/21/2016 11:15,65.09999847,482.1
1/21/2016 11:30,64.20000267,463.2
1/21/2016 11:45,66.20000458,459.6
1/21/2016 12:00,65.30000305,458.1
1/21/2016 12:15,65.09999847,478.8
1/21/2016 12:30,67.00000381,474.3
1/21/2016 12:45,66.20000458,468
1/21/2016 13:00,66.25,463.2
1/21/2016 13:15,66.40000153,459
1/21/2016 13:30,67.15000153,460.5
1/21/2016 13:45,65.30000305,462.6
1/21/2016 14:00,64.10000229,450
1/21/2016 14:15,63.79999924,454.2
1/21/2016 14:30,66.09999847,462
1/21/2016 14:45,65.70000458,462.6
1/21/2016 15:00,65.95000458,471.6
1/21/2016 15:15,66.09999847,469.2
1/21/2016 15:30,66.25,454.8
1/21/2016 15:45,66.80000305,465.6
1/21/2016 16:00,66.30000305,460.2
1/21/2016 16:15,66,462
1/21/2016 16:30,65.90000153,448.2
1/21/2016 16:45,65,447
1/21/2016 17:00,64.79999924,457.5
1/21/2016 17:15,64.20000458,460.5
1/21/2016 17:30,64.04999924,444.3
1/21/2016 17:45,64.09999847,434.4
1/21/2016 18:00,64.65000153,436.5
1/21/2016 18:15,65.30000305,429.9
1/21/2016 18:30,65.75,417.9
1/21/2016 18:45,64.80000305,417
1/21/2016 19:00,63.10000038,407.7
1/21/2016 19:15,62.29999924,405.6
1/21/2016 19:30,61.95000076,401.7
1/21/2016 19:45,63.29999924,397.8
1/21/2016 20:00,63.89999962,396.9
1/21/2016 20:15,64.09999847,346.2
1/21/2016 20:30,63.5,340.2
1/21/2016 20:45,63.20000076,333.3
1/21/2016 21:00,62.90000153,338.1
1/21/2016 21:15,62.60000229,333.6
1/21/2016 21:30,61.95000076,322.8
1/21/2016 21:45,61.79999924,317.4
1/21/2016 22:00,61.30000114,311.1
1/21/2016 22:15,61,317.1
1/21/2016 22:30,60.80000114,306
1/21/2016 22:45,60.5,309.9
1/21/2016 23:00,60.20000076,304.5
1/21/2016 23:15,60.70000076,311.4
1/21/2016 23:30,60.25,315.3
1/21/2016 23:45,60.29999924,310.2
1/22/2016 0:00,60.20000076,304.2
1/22/2016 0:15,59.90000153,312
1/22/2016 0:30,59.55000114,311.1
1/22/2016 0:45,58.5,309.9
1/22/2016 1:00,57.95000076,292.5
1/22/2016 1:15,57.60000229,289.5
1/22/2016 1:30,58,290.7
1/22/2016 1:45,58.40000153,290.7
1/22/2016 2:00,58.25,284.4
1/22/2016 2:15,58.5,285.6
1/22/2016 2:30,58.85000038,285.6
1/22/2016 2:45,59.10000229,288
1/22/2016 3:00,59.10000229,294
1/22/2016 3:15,58.70000076,288.9
1/22/2016 3:30,57.85000038,291.6
1/22/2016 3:45,57.79999924,291.9
1/22/2016 4:00,57.25,292.8
1/22/2016 4:15,57.60000229,318
1/22/2016 4:30,57.45000076,325.2
1/22/2016 4:45,56.70000076,320.1
1/22/2016 5:00,56.15000153,316.8
1/22/2016 5:15,55.40000153,354.6
1/22/2016 5:30,55.20000076,366.9
1/22/2016 5:45,55.40000153,361.8
1/22/2016 6:00,55.39999962,374.4
1/22/2016 6:15,55.5,387.6
1/22/2016 6:30,55.35000038,392.7
1/22/2016 6:45,55.5,411.6
1/22/2016 7:00,55.75,405.9
1/22/2016 7:15,55.79999924,425.4
1/22/2016 7:30,56.05000114,427.5
1/22/2016 7:45,56.10000229,424.8
1/22/2016 8:00,56.10000038,429.9
1/22/2016 8:15,56.90000153,437.4
1/22/2016 8:30,57.75,441
1/22/2016 8:45,58.90000153,451.2
1/22/2016 9:00,58.80000114,443.4
1/22/2016 9:15,58.90000153,440.4
1/22/2016 9:30,59.54999924,440.7
1/22/2016 9:45,60.40000153,439.8
1/22/2016 10:00,60.70000076,441.9
1/22/2016 10:15,60.40000153,432
1/22/2016 10:30,60.54999924,435
1/22/2016 10:45,60.70000076,440.4
1/22/2016 11:00,59.75,447
1/22/2016 11:15,60.60000229,445.5
1/22/2016 11:30,60.80000114,441.9
1/22/2016 11:45,60,438.3
1/22/2016 12:00,59.75000191,433.2
1/22/2016 12:15,59.79999924,431.1
1/22/2016 12:30,59.15000153,442.5
1/22/2016 12:45,59.20000076,440.7
1/22/2016 13:00,59.05000114,442.8
1/22/2016 13:15,59.5,450
1/22/2016 13:30,59.60000038,441
1/22/2016 13:45,59.70000076,442.5
1/22/2016 14:00,59.85000038,444.3
1/22/2016 14:15,59.29999924,451.8
1/22/2016 14:30,59.75,435.6
1/22/2016 14:45,58.70000076,439.5
1/22/2016 15:00,58.70000076,434.1
1/22/2016 15:15,58.70000076,436.8
1/22/2016 15:30,58.85000038,438.6
1/22/2016 15:45,59,431.1
1/22/2016 16:00,58.85000038,426
1/22/2016 16:15,58.90000153,426.6
1/22/2016 16:30,58.89999962,430.8
1/22/2016 16:45,58.90000153,432.6
1/22/2016 17:00,59.14999962,423.3
1/22/2016 17:15,59.29999924,417.9
1/22/2016 17:30,59.29999924,411.9
1/22/2016 17:45,59.70000076,416.4
1/22/2016 18:00,59.70000076,414.6
1/22/2016 18:15,59.5,407.7
1/22/2016 18:30,59.20000076,398.1
1/22/2016 18:45,58.90000153,399.3
1/22/2016 19:00,58.55000114,394.8
1/22/2016 19:15,58.70000076,406.2
1/22/2016 19:30,58.25,413.7
1/22/2016 19:45,58,401.4
1/22/2016 20:00,58.35000038,390.3
1/22/2016 20:15,58.5,324.9
1/22/2016 20:30,58.35000038,322.5
1/22/2016 20:45,58.29999924,323.1
1/22/2016 21:00,58.5,334.8
1/22/2016 21:15,58.40000153,309.3
1/22/2016 21:30,58.40000153,303
1/22/2016 21:45,57.90000153,302.1
1/22/2016 22:00,57.35000229,299.1
1/22/2016 22:15,55.90000153,304.5
1/22/2016 22:30,52.85000229,314.1
1/22/2016 22:45,52.70000076,302.1
1/22/2016 23:00,52.60000038,302.4
1/22/2016 23:15,52.70000076,303.9
1/22/2016 23:30,52.20000076,299.4
1/22/2016 23:45,52.5,296.1
1/23/2016 0:00,52.39999962,308.7
1/23/2016 0:15,53.40000153,289.2
1/23/2016 0:30,52.65000153,287.4
1/23/2016 0:45,52.10000229,295.5
1/23/2016 1:00,52.15000153,293.7
1/23/2016 1:15,52.10000229,295.2
1/23/2016 1:30,52.40000153,294.6
1/23/2016 1:45,53.29999924,297.9
1/23/2016 2:00,53.89999962,291.9
1/23/2016 2:15,54,299.4
1/23/2016 2:30,54.10000038,296.1
1/23/2016 2:45,55.5,291.9
1/23/2016 3:00,55.60000102,294.3
1/23/2016 3:15,55.16666794,286.5
1/23/2016 3:30,54.96666845,282.9
1/23/2016 3:45,54.50000127,284.4
1/23/2016 4:00,54.60000102,285.9
1/23/2016 4:15,54.63333384,283.2
1/23/2016 4:30,54.20000076,294
1/23/2016 4:45,53.90000025,302.4
1/23/2016 5:00,53.86666743,293.4
1/23/2016 5:15,53.43333435,294.3
1/23/2016 5:30,53.10000102,291.9
1/23/2016 5:45,53.03333537,287.4
1/23/2016 6:00,52.76666641,283.8
1/23/2016 6:15,52.56666819,279.6
1/23/2016 6:30,52.56666692,283.8
1/23/2016 6:45,52.60000102,292.5
1/23/2016 7:00,52.70000076,296.4
1/23/2016 7:15,53.0333341,284.7
1/23/2016 7:30,52.90000153,288.9
1/23/2016 7:45,53.26666768,291.6
1/23/2016 8:00,53.80000051,301.2
1/23/2016 8:15,55.10000102,297
1/23/2016 8:30,56.0333341,283.5
1/23/2016 8:45,56.0333341,283.8
1/23/2016 9:00,54.90000153,298.5
1/23/2016 9:15,54.23333359,256.2
1/23/2016 9:30,56.66666667,297
1/23/2016 9:45,58.26666641,294
1/23/2016 10:00,55.0333341,293.7
1/23/2016 10:15,58.36666616,289.8
1/23/2016 10:30,59.20000076,246.3
1/23/2016 10:45,58.76666641,241.2
1/23/2016 11:00,59.76666768,243
1/23/2016 11:15,59.30000051,243.9
1/23/2016 11:30,60.8333346,264.6
1/23/2016 11:45,58.40000153,311.7
1/23/2016 12:00,55.70000076,306.9
1/23/2016 12:15,59,296.4
1/23/2016 12:30,57.90000153,294.6
1/23/2016 12:45,60.30000051,293.7
1/23/2016 13:00,58.66666794,294.3
1/23/2016 13:15,53.3333346,290.1
1/23/2016 13:30,53.80000051,291
1/23/2016 13:45,56.50000127,293.4
1/23/2016 14:00,56.8333346,305.7
1/23/2016 14:15,54.86666743,298.5
1/23/2016 14:30,54.36666743,296.7
1/23/2016 14:45,56.63333511,300
1/23/2016 15:00,57.76666768,299.1
1/23/2016 15:15,60,302.7
1/23/2016 15:30,59.09999975,291.9
1/23/2016 15:45,53.59999975,288.9
1/23/2016 16:00,61.00000127,290.7
1/23/2016 16:15,60.66666667,297.6
1/23/2016 16:30,55.50000127,305.4
1/23/2016 16:45,53.43333435,300.9
1/23/2016 17:00,52.90000153,309.3
1/23/2016 17:15,52.50000127,307.5
1/23/2016 17:30,51.96666718,314.1
1/23/2016 17:45,51.46666718,320.7
1/23/2016 18:00,51,307.5
1/23/2016 18:15,50.5333341,306.9
1/23/2016 18:30,50.10000102,307.8
1/23/2016 18:45,51.20000203,303.3
1/23/2016 19:00,51.23333486,312.3
1/23/2016 19:15,50.86666743,307.2
1/23/2016 19:30,50.86666743,314.1
1/23/2016 19:45,50.80000051,309.3
1/23/2016 20:00,51.0333341,309.3
1/23/2016 20:15,50.93333435,302.4
1/23/2016 20:30,49.93333435,297.6
1/23/2016 20:45,48.30000051,299.1
1/23/2016 21:00,49.0333341,298.8
1/23/2016 21:15,48.86666743,290.7
1/23/2016 21:30,48.20000076,294.9
1/23/2016 21:45,46.46666718,301.8
1/23/2016 22:00,45.8333346,300
1/23/2016 22:15,45.96666845,301.5
1/23/2016 22:30,46.46666718,304.5
1/23/2016 22:45,47.40000153,307.8
1/23/2016 23:00,47.3333346,305.1
1/23/2016 23:15,46.23333486,297.3
1/23/2016 23:30,45.23333359,307.2
1/23/2016 23:45,45.20000076,309.9
1/24/2016 0:00,46.36666743,289.2
1/24/2016 0:15,46.56666692,284.7
1/24/2016 0:30,45.26666768,292.2
1/24/2016 0:45,44.46666718,293.4
1/24/2016 1:00,44.5,292.2
1/24/2016 1:15,45.0333341,297.9
1/24/2016 1:30,44.5333341,290.7
1/24/2016 1:45,44,290.7
1/24/2016 2:00,43.5333341,278.1
1/24/2016 2:15,43.20000076,281.1
1/24/2016 2:30,42.4666659,284.1
1/24/2016 2:45,42.40000153,289.2
1/24/2016 3:00,41.96666845,286.5
1/24/2016 3:15,43.10000229,285.9
1/24/2016 3:30,42.83333333,288.6
1/24/2016 3:45,42.19999949,298.2
1/24/2016 4:00,41.69999949,291.3
1/24/2016 4:15,41.66666794,286.5
1/24/2016 4:30,42.06666692,285.9
1/24/2016 4:45,42.16666667,286.8
1/24/2016 5:00,41.83333333,288.9
1/24/2016 5:15,42.10000102,289.5
1/24/2016 5:30,41.76666641,285.9
1/24/2016 5:45,42.50000127,288.3
1/24/2016 6:00,42.83333333,287.7
1/24/2016 6:15,43.43333435,295.8
1/24/2016 6:30,45.70000076,286.5
1/24/2016 6:45,45.63333384,296.7
1/24/2016 7:00,44.36666743,297
1/24/2016 7:15,43.43333435,297.9
1/24/2016 7:30,44.59999975,283.5
1/24/2016 7:45,46,279.9
1/24/2016 8:00,48.70000076,285.3
1/24/2016 8:15,50.60000102,291
1/24/2016 8:30,52.13333511,291
1/24/2016 8:45,53.46666845,291
1/24/2016 9:00,54.23333359,289.5
1/24/2016 9:15,55.13333384,288
1/24/2016 9:30,55.50000127,278.1
1/24/2016 9:45,54.8666687,280.2
1/24/2016 10:00,55.40000025,276.3
1/24/2016 10:15,56.23333359,287.7
1/24/2016 10:30,56.16666794,285.6
1/24/2016 10:45,57.33333333,282.3
1/24/2016 11:00,57.50000127,285
1/24/2016 11:15,57.40000025,297
1/24/2016 11:30,56.80000178,294
1/24/2016 11:45,57.96666718,298.5
1/24/2016 12:00,57.56666692,300.6
1/24/2016 12:15,59.13333511,299.1
1/24/2016 12:30,60.96666845,303.6
1/24/2016 12:45,61,300.9
1/24/2016 13:00,59.73333359,302.7
1/24/2016 13:15,61.43333435,309.3
1/24/2016 13:30,62.0333341,301.5
1/24/2016 13:45,62.5,293.1
1/24/2016 14:00,61.3333346,288
1/24/2016 14:15,62.70000076,286.5
1/24/2016 14:30,64.80000178,304.2
1/24/2016 14:45,64.30000178,301.5
1/24/2016 15:00,59.0333341,300
1/24/2016 15:15,57.60000102,306.9
1/24/2016 15:30,57.40000153,301.8
1/24/2016 15:45,63.93333562,301.5
1/24/2016 16:00,64.7333374,303.9
1/24/2016 16:15,61.3333346,297
1/24/2016 16:30,58.96666718,293.4
1/24/2016 16:45,55.20000076,296.7
1/24/2016 17:00,53.93333435,312.6
1/24/2016 17:15,53.20000076,315
1/24/2016 17:30,52.23333359,316.2
1/24/2016 17:45,51.59999975,308.4
1/24/2016 18:00,50.90000025,295.5
1/24/2016 18:15,50.5,307.2
1/24/2016 18:30,49.76666768,298.5
1/24/2016 18:45,49.56666819,308.7
1/24/2016 19:00,48.76666768,306.9
1/24/2016 19:15,47.70000076,297.9
1/24/2016 19:30,48.13333384,302.4
1/24/2016 19:45,48.20000076,297.3
1/24/2016 20:00,48.16666667,291.3
1/24/2016 20:15,47.90000025,289.8
1/24/2016 20:30,47.76666768,292.2
1/24/2016 20:45,48.06666692,300
1/24/2016 21:00,47.63333511,288.3
1/24/2016 21:15,47.40000153,292.8
1/24/2016 21:30,47.13333511,294.6
1/24/2016 21:45,46.8666687,306.6
1/24/2016 22:00,46.76666768,303.9
1/24/2016 22:15,46.80000178,297.9
1/24/2016 22:30,46.06666692,289.8
1/24/2016 22:45,45.96666845,293.7
1/24/2016 23:00,45.56666692,294
1/24/2016 23:15,45.73333359,291.3
1/24/2016 23:30,45.73333359,294.6
1/24/2016 23:45,45.90000025,300
1/25/2016 0:00,46.46666845,297
1/25/2016 0:15,46.43333435,294.6
1/25/2016 0:30,46.5,289.2
1/25/2016 0:45,46,291.6
1/25/2016 1:00,45.20000076,291.9
1/25/2016 1:15,44.66666794,286.5
1/25/2016 1:30,44.5,288.9
1/25/2016 1:45,45.26666768,291.3
1/25/2016 2:00,45.16666667,295.2
1/25/2016 2:15,44.90000025,295.8
1/25/2016 2:30,44.56666819,289.2
1/25/2016 2:45,43.76666768,285.3
1/25/2016 3:00,43.60000102,292.2
1/25/2016 3:15,43.30000178,301.5
1/25/2016 3:30,42.93333435,304.5
1/25/2016 3:45,43.23333359,300.3
1/25/2016 4:00,43.60000102,295.5
1/25/2016 4:15,44.46666718,316.5
1/25/2016 4:30,45.30000051,321.9
1/25/2016 4:45,45.70000203,321.9
1/25/2016 5:00,45.70000076,320.7
1/25/2016 5:15,45.26666768,366
1/25/2016 5:30,45.16666794,373.8
1/25/2016 5:45,45.26666641,378
1/25/2016 6:00,45.80000051,392.1
1/25/2016 6:15,45.70000076,410.7
1/25/2016 6:30,45.46666718,417.9
1/25/2016 6:45,45.50000127,422.1
1/25/2016 7:00,45.59999975,428.1
1/25/2016 7:15,45.63333384,436.2
1/25/2016 7:30,45.60000102,432.3
1/25/2016 7:45,46.13333511,446.1
1/25/2016 8:00,47.30000051,451.5
1/25/2016 8:15,49.36666743,456
1/25/2016 8:30,50.13333511,459.9
1/25/2016 8:45,51.26666641,455.4
1/25/2016 9:00,52.10000102,452.4
1/25/2016 9:15,53.90000153,451.8
1/25/2016 9:30,55.46666718,450.6
1/25/2016 9:45,56.23333359,453.9
1/25/2016 10:00,56.80000178,456.3
1/25/2016 10:15,58.8333346,457.8
1/25/2016 10:30,59.46666718,464.7
1/25/2016 10:45,60.13333511,456
1/25/2016 11:00,61.90000025,466.5
1/25/2016 11:15,61.40000025,471.6
1/25/2016 11:30,62.3333346,472.5
1/25/2016 11:45,63.63333511,464.7
1/25/2016 12:00,63.66666794,469.8
1/25/2016 12:15,63.93333562,479.1
1/25/2016 12:30,63.93333308,475.2
1/25/2016 12:45,63.66666794,454.8
1/25/2016 13:00,64.83333333,471.3
1/25/2016 13:15,64.96666972,494.1
1/25/2016 13:30,65.96666718,477.9
1/25/2016 13:45,65.89999898,462
1/25/2016 14:00,65.50000254,450.3
1/25/2016 14:15,67.26666768,461.1
1/25/2016 14:30,67.40000153,459.6
1/25/2016 14:45,68.10000356,450.9
1/25/2016 15:00,67.26667023,446.4
1/25/2016 15:15,66.16666921,446.1
1/25/2016 15:30,66.8666687,453.9
1/25/2016 15:45,67.3666687,455.7
1/25/2016 16:00,63.60000102,452.4
1/25/2016 16:15,60.90000025,451.5
1/25/2016 16:30,61.56666692,446.1
1/25/2016 16:45,59.30000051,438.9
1/25/2016 17:00,58.3333346,434.4
1/25/2016 17:15,57.63333384,434.1
1/25/2016 17:30,57.23333359,412.5
1/25/2016 17:45,56.26666768,417.9
1/25/2016 18:00,55.56666819,420.9
1/25/2016 18:15,55.06666692,425.1
1/25/2016 18:30,55.00000127,416.1
1/25/2016 18:45,54.76666768,414.6
1/25/2016 19:00,53.66666794,417.6
1/25/2016 19:15,53.66666794,413.7
1/25/2016 19:30,53.13333384,421.2
1/25/2016 19:45,53.23333486,419.7
1/25/2016 20:00,51.76666768,391.5
1/25/2016 20:15,50.63333511,313.8
1/25/2016 20:30,49.96666718,307.8
1/25/2016 20:45,50.26666768,311.7
1/25/2016 21:00,50.16666794,305.7
1/25/2016 21:15,50.10000102,289.2
1/25/2016 21:30,51.86666743,281.7
1/25/2016 21:45,51.86666743,286.2
1/25/2016 22:00,51.16666667,288.9
1/25/2016 22:15,50.76666768,276.9
1/25/2016 22:30,49.73333486,285
1/25/2016 22:45,49.90000025,273.6
1/25/2016 23:00,49.30000178,272.1
1/25/2016 23:15,48.76666641,270.6
1/25/2016 23:30,48.73333486,268.2
1/25/2016 23:45,48.36666743,272.7
1/26/2016 0:00,48.43333435,264.3
1/26/2016 0:15,49.26666641,263.7
1/26/2016 0:30,49.10000102,256.5
1/26/2016 0:45,48.76666641,250.8
1/26/2016 1:00,48.46666845,251.4
1/26/2016 1:15,48.06666819,250.8
1/26/2016 1:30,47.43333435,253.2
1/26/2016 1:45,47.23333486,257.1
1/26/2016 2:00,46.80000051,254.7
1/26/2016 2:15,45.70000203,249.6
1/26/2016 2:30,45.66666667,247.2
1/26/2016 2:45,45.3333346,246.3
1/26/2016 3:00,45.23333359,250.2
1/26/2016 3:15,44.8333346,253.5
1/26/2016 3:30,44.73333486,256.5
1/26/2016 3:45,44.70000076,259.8
1/26/2016 4:00,43.86666743,255
1/26/2016 4:15,44.36666616,276
1/26/2016 4:30,44.16666794,282.6
1/26/2016 4:45,44.20000076,283.2
1/26/2016 5:00,43.23333486,285.6
1/26/2016 5:15,43.20000076,332.1
1/26/2016 5:30,43.93333435,336
1/26/2016 5:45,43.70000076,339.3
1/26/2016 6:00,43.10000102,340.8
1/26/2016 6:15,41.93333308,362.4
1/26/2016 6:30,42.16666794,375.9
1/26/2016 6:45,42.13333384,372.9
1/26/2016 7:00,41.76666768,397.5
1/26/2016 7:15,41.73333359,402.6
1/26/2016 7:30,42.23333359,406.2
1/26/2016 7:45,43.06666692,411.3
1/26/2016 8:00,44.93333308,413.7
1/26/2016 8:15,47.36666743,420.9
1/26/2016 8:30,49.59999975,414.9
1/26/2016 8:45,51.66666794,410.1
1/26/2016 9:00,53.56666692,408.3
1/26/2016 9:15,54.73333359,418.2
1/26/2016 9:30,55.96666845,410.1
1/26/2016 9:45,57.90000025,409.5
1/26/2016 10:00,59.56666692,405.3
1/26/2016 10:15,59.80000178,412.2
1/26/2016 10:30,60.43333308,411.9
1/26/2016 10:45,61.5333341,419.4
1/26/2016 11:00,62.76666768,475.2
1/26/2016 11:15,62.56666692,483.9
1/26/2016 11:30,62.86666743,465.3
1/26/2016 11:45,63.73333486,467.1
1/26/2016 12:00,63.73333359,472.5
1/26/2016 12:15,63.10000102,475.8
1/26/2016 12:30,63.33333333,476.1
1/26/2016 12:45,62.63333384,462.6
1/26/2016 13:00,62.66666667,469.8
1/26/2016 13:15,64.56666819,474.3
1/26/2016 13:30,66.26666768,468.6
1/26/2016 13:45,66.96666972,484.2
1/26/2016 14:00,65.26666768,494.4
1/26/2016 14:15,65.10000102,461.1
1/26/2016 14:30,66.83333588,465.9
1/26/2016 14:45,68.70000203,456.9
1/26/2016 15:00,71.39999898,465
1/26/2016 15:15,68.76666768,469.8
1/26/2016 15:30,70.43333435,470.7
1/26/2016 15:45,69,468.9
1/26/2016 16:00,65.83333588,464.4
1/26/2016 16:15,63.5333341,462.6
1/26/2016 16:30,61.69999949,450.9
1/26/2016 16:45,59.20000076,439.8
1/26/2016 17:00,58.0333341,434.7
1/26/2016 17:15,57.13333384,430.8
1/26/2016 17:30,56.16666667,426.6
1/26/2016 17:45,55.13333511,420.3
1/26/2016 18:00,55.00000127,424.2
1/26/2016 18:15,54.06666819,421.5
1/26/2016 18:30,53.09999975,420.3
1/26/2016 18:45,51.8333346,415.2
1/26/2016 19:00,51.43333308,409.5
1/26/2016 19:15,51.36666743,404.7
1/26/2016 19:30,50.50000127,402.3
1/26/2016 19:45,49.86666743,369.9
1/26/2016 20:00,50.66666794,363.6
1/26/2016 20:15,51,300.9
1/26/2016 20:30,50.26666768,297.9
1/26/2016 20:45,49.30000051,302.4
1/26/2016 21:00,49.00000127,304.2
1/26/2016 21:15,49.90000025,294.3
1/26/2016 21:30,49.8333346,280.8
1/26/2016 21:45,49.53333537,285.9
1/26/2016 22:00,49.36666743,272.1
1/26/2016 22:15,49.03333282,268.2
1/26/2016 22:30,48.40000153,264.9
1/26/2016 22:45,48.43333308,269.7
1/26/2016 23:00,48.80000178,261.9
1/26/2016 23:15,48.43333308,261.6
1/26/2016 23:30,48.30000051,259.8
1/26/2016 23:45,47.63333384,252.3
1/27/2016 0:00,47.36666743,259.8
1/27/2016 0:15,47.30000178,263.1
1/27/2016 0:30,47.10000102,262.2
1/27/2016 0:45,46.80000051,260.4
1/27/2016 1:00,47.26666768,258.3
1/27/2016 1:15,47.60000102,256.2
1/27/2016 1:30,47.66666794,255.9
1/27/2016 1:45,47.5333341,259.5
1/27/2016 2:00,48.10000102,265.5
1/27/2016 2:15,48.30000051,265.5
1/27/2016 2:30,48.06666819,257.7
1/27/2016 2:45,47.96666718,258.6
1/27/2016 3:00,48.23333359,251.1
1/27/2016 3:15,48.00000127,253.5
1/27/2016 3:30,47.93333435,252.9
1/27/2016 3:45,48.23333359,261.3
1/27/2016 4:00,48.73333486,261.3
1/27/2016 4:15,48.10000102,276.9
1/27/2016 4:30,47.83333333,283.8
1/27/2016 4:45,47.8333346,281.4
1/27/2016 5:00,47.86666743,276
